RowNo,"P1_rph","P2_unique_dns_req","P3_domain_rph","P4_avg_rpm","P5_high_req","P6_mx","P7_ptr","P8_dnsserver","P9_TDL","P10_SDL","P11_unique_ratio","P12_nx","P13_flow_ratio","P14_dnsrph","P15_len","P16_IRC_ratio","P17_domain_length","P18_SMB_ratio","P19_TLS_ratio","P20_SSH_ratio","P21_MQTT_ratio","P22_TFTP_ratio","P23_NBNS_ratio","P24_TCP_ratio","P25_DCERPC_ratio","P26_ICMP_ratio","P27_DHCP_ratio","P28_UNIQUEDST_count","P29_DST_count",ReqTime,"ip_src"
1823,215,0,0,0,0,0,0,0,0,0,0,0,0,0,"304.83720930232556",0,0,0,0,0,0,0,0,"0.8",0,0,0,1,215,1349953200,"199.59.150.7"
1824,140,0,0,0,0,0,0,0,0,0,0,0,0,0,"307.40714285714284",0,0,0,0,0,0,0,0,"0.8",0,0,0,1,140,1349956800,"199.59.150.7"
1825,240,0,0,0,0,0,0,0,0,0,0,0,0,0,"307.375",0,0,0,0,0,0,0,0,"0.8",0,0,0,1,240,1349960400,"199.59.150.7"
1826,135,0,0,0,0,0,0,0,0,0,0,0,0,0,"302.14814814814815",0,0,0,0,0,0,0,0,"0.8",0,0,0,1,135,1349964000,"199.59.150.7"
1827,270,0,0,0,0,0,0,0,0,0,0,0,0,0,"305.8222222222222",0,0,0,0,0,0,0,0,"0.8",0,0,0,1,270,1349967600,"199.59.150.7"
1828,151,0,0,0,0,0,0,0,0,0,0,0,0,0,"302.04635761589407",0,0,0,0,0,0,0,0,"0.8013245033112583",0,0,0,1,151,1349971200,"199.59.150.7"
1829,305,0,0,0,0,0,0,0,0,0,0,0,0,0,"306.7737704918033",0,0,0,0,0,0,0,0,"0.8",0,0,0,1,305,1349974800,"199.59.150.7"
1830,260,0,0,0,0,0,0,0,0,0,0,0,0,0,"304.4769230769231",0,0,0,0,0,0,0,0,"0.8038461538461539",0,0,0,1,260,1349978400,"199.59.150.7"
1831,265,0,0,0,0,0,0,0,0,0,0,0,0,0,"305.42641509433963",0,0,0,0,0,0,0,0,"0.8",0,0,0,1,265,1349982000,"199.59.150.7"
1832,250,0,0,0,0,0,0,0,0,0,0,0,0,0,"305.32",0,0,0,0,0,0,0,0,"0.804",0,0,0,1,250,1349985600,"199.59.150.7"
1833,195,0,0,0,0,0,0,0,0,0,0,0,0,0,"302.44102564102565",0,0,0,0,0,0,0,0,"0.8",0,0,0,1,195,1349989200,"199.59.150.7"
1834,230,0,0,0,0,0,0,0,0,0,0,0,0,0,"307.89565217391305",0,0,0,0,0,0,0,0,"0.8",0,0,0,1,230,1349992800,"199.59.150.7"
1835,240,0,0,0,0,0,0,0,0,0,0,0,0,0,"305.2083333333333",0,0,0,0,0,0,0,0,"0.8",0,0,0,1,240,1349996400,"199.59.150.7"
1836,220,0,0,0,0,0,0,0,0,0,0,0,0,0,"303.6545454545454",0,0,0,0,0,0,0,0,"0.8045454545454546",0,0,0,1,220,1350000000,"199.59.150.7"
1837,165,0,0,0,0,0,0,0,0,0,0,0,0,0,"307.6727272727273",0,0,0,0,0,0,0,0,"0.8",0,0,0,1,165,1350003600,"199.59.150.7"
1838,130,0,0,0,0,0,0,0,0,0,0,0,0,0,"310.46153846153845",0,0,0,0,0,0,0,0,"0.8",0,0,0,1,130,1350007200,"199.59.150.7"
1839,275,0,0,0,0,0,0,0,0,0,0,0,0,0,"304.8545454545455",0,0,0,0,0,0,0,0,"0.8",0,0,0,1,275,1350010800,"199.59.150.7"
1840,330,0,0,0,0,0,0,0,0,0,0,0,0,0,"306.5090909090909",0,0,0,0,0,0,0,0,"0.8",0,0,0,1,330,1350014400,"199.59.150.7"
1841,241,0,0,0,0,0,0,0,0,0,0,0,0,0,"306.62240663900417",0,0,0,0,0,0,0,0,"0.8008298755186722",0,0,0,1,241,1350018000,"199.59.150.7"
1842,270,0,0,0,0,0,0,0,0,0,0,0,0,0,"307.7851851851852",0,0,0,0,0,0,0,0,"0.8",0,0,0,1,270,1350021600,"199.59.150.7"
1843,115,0,0,0,0,0,0,0,0,0,0,0,0,0,"308.9391304347826",0,0,0,0,0,0,0,0,"0.8",0,0,0,1,115,1350025200,"199.59.150.7"
1844,210,0,0,0,0,0,0,0,0,0,0,0,0,0,"305.9190476190476",0,0,0,0,0,0,0,0,"0.8",0,0,0,1,210,1350028800,"199.59.150.7"
1845,245,0,0,0,0,0,0,0,0,0,0,0,0,0,"307.0816326530612",0,0,0,0,0,0,0,0,"0.8",0,0,0,1,245,1350032400,"199.59.150.7"
1846,211,0,0,0,0,0,0,0,0,0,0,0,0,0,"304.6824644549763",0,0,0,0,0,0,0,0,"0.8009478672985783",0,0,0,1,211,1350036000,"199.59.150.7"
1847,210,0,0,0,0,0,0,0,0,0,0,0,0,0,"303.20952380952383",0,0,0,0,0,0,0,0,"0.8",0,0,0,1,210,1350039600,"199.59.150.7"
1848,216,0,0,0,0,0,0,0,0,0,0,0,0,0,"302.837962962963",0,0,0,0,0,0,0,0,"0.8009259259259259",0,0,0,1,216,1350043200,"199.59.150.7"
1849,275,0,0,0,0,0,0,0,0,0,0,0,0,0,"307.3890909090909",0,0,0,0,0,0,0,0,"0.8",0,0,0,1,275,1350046800,"199.59.150.7"
1850,160,0,0,0,0,0,0,0,0,0,0,0,0,0,"298.5125",0,0,0,0,0,0,0,0,"0.8",0,0,0,1,160,1350050400,"199.59.150.7"
1851,255,0,0,0,0,0,0,0,0,0,0,0,0,0,"303.9450980392157",0,0,0,0,0,0,0,0,"0.8",0,0,0,1,255,1350054000,"199.59.150.7"
1852,231,0,0,0,0,0,0,0,0,0,0,0,0,0,"304.7878787878788",0,0,0,0,0,0,0,0,"0.8008658008658008",0,0,0,1,231,1350057600,"199.59.150.7"
1853,185,0,0,0,0,0,0,0,0,0,0,0,0,0,"305.4",0,0,0,0,0,0,0,0,"0.8054054054054054",0,0,0,1,185,1350061200,"199.59.150.7"
1854,120,0,0,0,0,0,0,0,0,0,0,0,0,0,"306.51666666666665",0,0,0,0,0,0,0,0,"0.8",0,0,0,1,120,1350064800,"199.59.150.7"
1855,190,0,0,0,0,0,0,0,0,0,0,0,0,0,"307.38421052631577",0,0,0,0,0,0,0,0,"0.8",0,0,0,1,190,1350068400,"199.59.150.7"
1856,245,0,0,0,0,0,0,0,0,0,0,0,0,0,"305.0857142857143",0,0,0,0,0,0,0,0,"0.8081632653061225",0,0,0,1,245,1350072000,"199.59.150.7"
1857,242,0,0,0,0,0,0,0,0,0,0,0,0,0,"302.28512396694214",0,0,0,0,0,0,0,0,"0.8016528925619835",0,0,0,1,242,1350075600,"199.59.150.7"
1858,250,0,0,0,0,0,0,0,0,0,0,0,0,0,"307.552",0,0,0,0,0,0,0,0,"0.8",0,0,0,1,250,1350079200,"199.59.150.7"
1859,135,0,0,0,0,0,0,0,0,0,0,0,0,0,"307.037037037037",0,0,0,0,0,0,0,0,"0.8",0,0,0,1,135,1350082800,"199.59.150.7"
1860,205,0,0,0,0,0,0,0,0,0,0,0,0,0,"304.54634146341465",0,0,0,0,0,0,0,0,"0.8",0,0,0,1,205,1350086400,"199.59.150.7"
1861,250,0,0,0,0,0,0,0,0,0,0,0,0,0,"307.576",0,0,0,0,0,0,0,0,"0.8",0,0,0,1,250,1350090000,"199.59.150.7"
1862,211,0,0,0,0,0,0,0,0,0,0,0,0,0,"307.30331753554503",0,0,0,0,0,0,0,0,"0.8009478672985783",0,0,0,1,211,1350093600,"199.59.150.7"
1863,240,0,0,0,0,0,0,0,0,0,0,0,0,0,"306.48333333333335",0,0,0,0,0,0,0,0,"0.8",0,0,0,1,240,1350097200,"199.59.150.7"
1864,300,0,0,0,0,0,0,0,0,0,0,0,0,0,"304.57666666666665",0,0,0,0,0,0,0,0,"0.8",0,0,0,1,300,1350100800,"199.59.150.7"
1865,210,0,0,0,0,0,0,0,0,0,0,0,0,0,"304.43333333333334",0,0,0,0,0,0,0,0,"0.8",0,0,0,1,210,1350104400,"199.59.150.7"
1866,180,0,0,0,0,0,0,0,0,0,0,0,0,0,"303.3222222222222",0,0,0,0,0,0,0,0,"0.8",0,0,0,1,180,1350108000,"199.59.150.7"
1867,270,0,0,0,0,0,0,0,0,0,0,0,0,0,"305.0814814814815",0,0,0,0,0,0,0,0,"0.8",0,0,0,1,270,1350111600,"199.59.150.7"
1868,240,0,0,0,0,0,0,0,0,0,0,0,0,0,"305.15833333333336",0,0,0,0,0,0,0,0,"0.8",0,0,0,1,240,1350115200,"199.59.150.7"
1869,150,0,0,0,0,0,0,0,0,0,0,0,0,0,"307.38666666666666",0,0,0,0,0,0,0,0,"0.8",0,0,0,1,150,1350118800,"199.59.150.7"
1870,104,0,0,0,0,0,0,0,0,0,0,0,0,0,"1413.2692307692307",0,0,0,0,0,0,0,0,"0.9615384615384616",0,0,0,2,104,1313740800,"199.7.48.190"
1871,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,"1376.883512544803",0,0,0,0,0,0,0,0,1,0,0,0,1,1116,1276570800,"201.229.226.19"
1872,3044,0,0,0,0,0,0,0,0,0,0,0,0,0,"1373.0341655716163",0,0,0,0,0,0,0,0,"0.8837056504599211",0,0,0,1,3044,1191852000,"201.235.51.124"
1873,119,0,0,0,0,0,0,0,0,0,0,0,0,0,"89.68067226890756",0,0,0,0,0,0,0,0,"0.9831932773109243",0,0,0,1,119,1191852000,"201.45.30.146"
1874,560,0,0,0,0,0,0,0,0,0,0,0,0,0,"805.3821428571429",0,0,0,0,0,0,0,0,"0.5892857142857143",0,0,0,1,560,1191852000,"201.86.32.227"
1875,1285,0,0,0,0,0,0,0,0,0,0,0,0,0,"728.263813229572",0,0,0,0,0,0,0,0,"0.9852140077821012",0,0,0,1,1285,1276365600,"202.148.152.130"
1876,2422,0,0,0,0,0,0,0,0,0,0,0,0,0,"731.2452518579686",0,0,0,0,0,0,0,0,"0.9880264244426095",0,0,0,1,2422,1276369200,"202.148.152.130"
1877,379,0,0,0,0,0,0,0,0,0,0,0,0,0,"1231.4722955145119",0,0,0,0,0,0,0,0,"0.9472295514511874",0,0,0,1,379,1276354800,"202.148.153.148"
1878,132,0,0,0,0,0,0,0,0,0,0,0,0,0,"1130.1818181818182",0,0,0,0,0,0,0,0,"0.9242424242424242",0,0,0,1,132,1276362000,"202.148.153.148"
1879,504,0,0,0,0,0,0,0,0,0,0,0,0,0,"1243.25",0,0,0,0,0,0,0,0,"0.9543650793650794",0,0,0,1,504,1276365600,"202.148.153.148"
1880,634,0,0,0,0,0,0,0,0,0,0,0,0,0,"1240.4589905362775",0,0,0,0,0,0,0,0,"0.9495268138801262",0,0,0,1,634,1276369200,"202.148.153.148"
1881,227,0,0,0,0,0,0,0,0,0,0,0,0,0,"1062.7224669603524",0,0,0,0,0,0,0,0,0,0,0,0,1,227,1313740800,"202.166.98.226"
1882,174,0,0,0,0,0,0,0,0,0,0,0,0,0,"1274.2931034482758",0,0,0,0,0,0,0,0,"0.9540229885057471",0,0,0,1,174,1276318800,"202.172.28.118"
1883,222,0,0,0,0,0,0,0,0,0,0,0,0,0,"1210.7432432432433",0,0,0,0,0,0,0,0,"0.9504504504504504",0,0,0,1,222,1276322400,"202.172.28.118"
1884,377,0,0,0,0,0,0,0,0,0,0,0,0,0,"1189.5862068965516",0,0,0,0,0,0,0,0,"0.8594164456233422",0,0,0,1,377,1276326000,"202.172.28.118"
1885,150,0,0,0,0,0,0,0,0,0,0,0,0,0,"1169.1733333333334",0,0,0,0,0,0,0,0,"0.5533333333333333",0,0,0,1,150,1276329600,"202.172.28.118"
1886,342,0,0,0,0,0,0,0,0,0,0,0,0,0,"846.2690058479532",0,0,0,0,0,0,0,0,"0.9005847953216374",0,0,0,1,342,1276347600,"202.172.28.118"
1887,436,0,0,0,0,0,0,0,0,0,0,0,0,0,"1099.7866972477063",0,0,0,0,0,0,0,0,"0.908256880733945",0,0,0,1,436,1276311600,"202.172.28.86"
1888,151,0,0,0,0,0,0,0,0,0,0,0,0,0,"1126.6688741721855",0,0,0,0,0,0,0,0,"0.9271523178807947",0,0,0,1,151,1276315200,"202.172.28.86"
1889,106,0,0,0,0,0,0,0,0,0,0,0,0,0,"1009.2641509433962",0,0,0,0,0,0,0,0,"0.8962264150943396",0,0,0,1,106,1276318800,"202.172.28.86"
1890,373,0,0,0,0,0,0,0,0,0,0,0,0,0,"1126.166219839142",0,0,0,0,0,0,0,0,"0.8552278820375335",0,0,0,1,373,1276326000,"202.172.28.86"
1891,302,0,0,0,0,0,0,0,0,0,0,0,0,0,"1126.6688741721855",0,0,0,0,0,0,0,0,"0.9238410596026491",0,0,0,1,302,1276333200,"202.172.28.86"
1892,604,0,0,0,0,0,0,0,0,0,0,0,0,0,"1126.6688741721855",0,0,0,0,0,0,0,0,"0.9238410596026491",0,0,0,3,604,1276336800,"202.172.28.86"
1893,408,0,0,0,0,0,0,0,0,0,0,0,0,0,"1096.1666666666667",0,0,0,0,0,0,0,0,"0.9142156862745098",0,0,0,2,408,1276365600,"202.172.28.86"
1894,106,0,0,0,0,0,0,0,0,0,0,0,0,0,"1009.2641509433962",0,0,0,0,0,0,0,0,"0.8962264150943396",0,0,0,1,106,1276369200,"202.172.28.86"
1895,151,0,0,0,0,0,0,0,0,0,0,0,0,0,"1140.1258278145694",0,0,0,0,0,0,0,0,"0.9470198675496688",0,0,0,1,151,1276358400,"202.210.143.131"
1896,306,0,0,0,0,0,0,0,0,0,0,0,0,0,"79.73856209150327",0,0,0,0,0,0,0,0,"0.8006535947712419",0,0,0,1,306,1276329600,"202.210.143.140"
1897,329,0,0,0,0,0,0,0,0,0,0,0,0,0,"80.49240121580547",0,0,0,0,0,0,0,0,"0.7993920972644377",0,0,0,1,329,1276333200,"202.210.143.140"
1898,145,0,0,0,0,0,0,0,0,0,0,0,0,0,"85.97241379310344",0,0,0,0,0,0,0,0,"0.8",0,0,0,3,145,1276336800,"202.210.143.140"
1899,295,0,0,0,0,0,0,0,0,0,0,0,0,0,"79.60677966101694",0,0,0,0,0,0,0,0,"0.8",0,0,0,1,295,1276344000,"202.210.143.140"
1900,295,0,0,0,0,0,0,0,0,0,0,0,0,0,"79.64745762711864",0,0,0,0,0,0,0,0,"0.8033898305084746",0,0,0,1,295,1276354800,"202.210.143.140"
1901,1185,0,0,0,0,0,0,0,0,0,0,0,0,0,"82.72067510548523",0,0,0,0,0,0,0,0,"0.8",0,0,0,2,1185,1276358400,"202.210.143.140"
1902,564,0,0,0,0,0,0,0,0,0,0,0,0,0,"135.21808510638297",0,0,0,0,0,0,0,0,0,0,0,0,1,564,1313740800,"202.215.223.141"
1903,454,0,0,0,0,0,0,0,0,0,0,0,0,0,"139.36123348017622",0,0,0,0,0,0,0,0,0,0,0,0,1,454,1313744400,"202.215.223.141"
1904,217,0,0,0,0,0,0,0,0,0,0,0,0,0,"936.3456221198156",0,0,0,0,0,0,0,0,"0.9032258064516129",0,0,0,1,217,1276311600,"202.235.196.117"
1905,623,0,0,0,0,0,0,0,0,0,0,0,0,0,"1355.6709470304977",0,0,0,0,0,0,0,0,"0.9390048154093098",0,0,0,1,623,1276311600,"202.41.220.218"
1906,120,0,0,0,0,0,0,0,0,0,0,0,0,0,"109.25",0,0,0,0,0,0,0,0,1,0,0,0,2,120,1191852000,"202.43.195.13"
1907,250,0,0,0,0,0,0,0,0,0,0,0,0,0,"144.8",0,0,0,0,0,0,0,0,"0.8",0,0,0,1,250,1276318800,"202.53.21.212"
1908,250,0,0,0,0,0,0,0,0,0,0,0,0,0,"144.8",0,0,0,0,0,0,0,0,"0.8",0,0,0,1,250,1276322400,"202.53.21.212"
1909,302,0,0,0,0,0,0,0,0,0,0,0,0,0,"108.85099337748345",0,0,0,0,0,0,0,0,"0.9933774834437086",0,0,0,1,302,1350025200,"202.89.61.229"
1910,290,0,0,0,0,0,0,0,0,0,0,0,0,0,"1321.4586206896552",0,0,0,0,0,0,0,0,"0.9793103448275862",0,0,0,1,290,1276333200,"203.124.43.81"
1911,645,0,0,0,0,0,0,0,0,0,0,0,0,0,"1230.3643410852712",0,0,0,0,0,0,0,0,"0.8387596899224806",0,0,0,1,645,1276358400,"203.174.69.197"
1912,358,0,0,0,0,0,0,0,0,0,0,0,0,0,"1185.9106145251396",0,0,0,0,0,0,0,0,"0.6927374301675978",0,0,0,1,358,1276333200,"203.183.139.162"
1913,130,0,0,0,0,0,0,0,0,0,0,0,0,0,"55.07692307692308",0,0,"0.5384615384615384",0,0,0,0,0,"0.46153846153846156",0,0,0,1,130,1286402400,"203.188.197.9"
1914,135,0,0,0,0,0,0,0,0,0,0,0,0,0,"1193.8666666666666",0,0,0,"0.1259259259259259",0,0,0,0,"0.7851851851851852",0,0,0,1,135,1276369200,"203.36.31.67"
1915,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,"1459.1594684385382",0,0,0,0,0,0,0,0,"0.9838039867109635",0,0,0,1,2408,1276362000,"203.46.104.10"
1916,2216,0,0,0,0,0,0,0,0,0,0,0,0,0,"1381.7224729241877",0,0,0,0,0,0,0,0,"0.901173285198556",0,0,0,1,2216,1276369200,"203.46.104.10"
1917,228,0,0,0,0,0,0,0,0,0,0,0,0,0,"1142.877192982456",0,0,0,0,0,0,0,0,1,0,0,0,2,228,1191848400,"203.69.42.35"
1918,209,0,0,0,0,0,0,0,0,0,0,0,0,0,"1152.133971291866",0,0,0,0,0,0,0,0,1,0,0,0,2,209,1191852000,"203.69.42.35"
1919,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,"1281.3661111111112",0,0,0,0,0,0,0,0,"0.9388888888888889",0,0,0,1,1800,1276311600,"203.73.24.75"
1920,6299,0,0,0,0,0,0,0,0,0,0,0,0,0,"700.7680584219718",0,0,0,0,0,0,0,0,"0.7677409112557548",0,0,0,2,6299,1276329600,"203.73.24.75"
1921,45859,0,0,0,0,0,0,0,0,0,0,0,0,0,"889.2101659434353",0,0,0,0,0,0,0,0,"0.8714101921105999",0,0,0,5,45859,1276333200,"203.73.24.75"
1922,7375,0,0,0,0,0,0,0,0,0,0,0,0,0,"1081.011525423729",0,0,0,0,0,0,0,0,"0.9292203389830509",0,0,0,3,7375,1276336800,"203.73.24.75"
1923,3914,0,0,0,0,0,0,0,0,0,0,0,0,0,"921.8331630045989",0,0,0,0,0,0,0,0,"0.897547266223812",0,0,0,3,3914,1276340400,"203.73.24.75"
1924,3337,0,0,0,0,0,0,0,0,0,0,0,0,0,"1087.97812406353",0,0,0,0,0,0,0,0,"0.9295774647887324",0,0,0,1,3337,1276344000,"203.73.24.75"
1925,3327,0,0,0,0,0,0,0,0,0,0,0,0,0,"1139.7342951608055",0,0,0,0,0,0,0,0,"0.9383829275623685",0,0,0,1,3327,1276347600,"203.73.24.75"
1926,974,0,0,0,0,0,0,0,0,0,0,0,0,0,"980.1817248459959",0,0,0,0,0,0,0,0,"0.9106776180698152",0,0,0,2,974,1276351200,"203.73.24.75"
1927,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,"979.5698113207548",0,0,0,0,0,0,0,0,"0.9047169811320754",0,0,0,1,1060,1276354800,"203.73.24.75"
1928,2892,0,0,0,0,0,0,0,0,0,0,0,0,0,"798.1597510373444",0,0,0,0,0,0,0,0,"0.8765560165975104",0,0,0,1,2892,1276358400,"203.73.24.75"
1929,3164,0,0,0,0,0,0,0,0,0,0,0,0,0,"836.8059418457649",0,0,0,0,0,0,0,0,"0.8836915297092288",0,0,0,2,3164,1276362000,"203.73.24.75"
1930,6098,0,0,0,0,0,0,0,0,0,0,0,0,0,"821.7364709740899",0,0,0,0,0,0,0,0,"0.8829124303050181",0,0,0,2,6098,1276365600,"203.73.24.75"
1931,514,0,0,0,0,0,0,0,0,0,0,0,0,0,"927.0038910505837",0,0,0,0,0,0,0,0,"0.9046692607003891",0,0,0,2,514,1276369200,"203.73.24.75"
1932,526,0,0,0,0,0,0,0,0,0,0,0,0,0,"761.7642585551331",0,0,0,0,0,0,0,0,"0.8821292775665399",0,0,0,2,526,1276570800,"203.73.24.75"
1933,143,0,0,0,0,0,0,0,0,0,0,0,0,0,"1323.7902097902097",0,0,0,0,0,0,0,0,"0.916083916083916",0,0,0,2,143,1276329600,"203.73.24.80"
1934,683,0,0,0,0,0,0,0,0,0,0,0,0,0,"1380.01756954612",0,0,0,0,0,0,0,0,"0.9355783308931186",0,0,0,5,683,1276333200,"203.73.24.80"
1935,121,0,0,0,0,0,0,0,0,0,0,0,0,0,"1381.4876033057851",0,0,0,0,0,0,0,0,"0.9338842975206612",0,0,0,2,121,1276365600,"203.73.24.80"
1936,394,0,0,0,0,0,0,0,0,0,0,0,0,0,"1101.3857868020305",0,0,0,0,0,0,0,0,"0.9365482233502538",0,0,0,1,394,1276333200,"203.81.13.22"
1937,177,0,0,0,0,0,0,0,0,0,0,0,0,0,"1251.1129943502824",0,0,0,0,0,0,0,0,"0.9152542372881356",0,0,0,1,177,1276336800,"203.81.13.22"
1938,172,0,0,0,0,0,0,0,0,0,0,0,0,0,"1345.3081395348838",0,0,0,0,0,0,0,0,"0.9302325581395349",0,0,0,1,172,1276351200,"203.81.13.22"
1939,126,0,0,0,0,0,0,0,0,0,0,0,0,0,"1324.579365079365",0,0,0,0,0,0,0,0,"0.9206349206349206",0,0,0,1,126,1276354800,"203.81.13.22"
1940,129,0,0,0,0,0,0,0,0,0,0,0,0,0,"1249.937984496124",0,0,0,0,0,0,0,0,"0.8604651162790697",0,0,0,1,129,1276362000,"203.81.13.22"
1941,125,0,0,0,0,0,0,0,0,0,0,0,0,0,"138.592",0,0,0,0,0,0,0,0,1,0,0,0,2,125,1191852000,"203.84.202.164"
1942,114,0,0,0,0,0,0,0,0,0,0,0,0,0,"1470.280701754386",0,0,0,0,0,0,0,0,"0.9912280701754386",0,0,0,1,114,1276311600,"203.84.202.164"
1943,230,0,0,0,0,0,0,0,0,0,0,0,0,0,"1388.0391304347827",0,0,0,0,0,0,0,0,"0.8956521739130435",0,0,0,1,230,1276354800,"203.89.216.235"
1944,443,0,0,0,0,0,0,0,0,0,0,0,0,0,"1394.9954853273139",0,0,0,0,0,0,0,0,"0.9051918735891648",0,0,0,1,443,1276358400,"203.89.216.235"
1945,1074,0,0,0,0,0,0,0,0,0,0,0,0,0,"1418.9720670391062",0,0,0,0,0,0,0,0,"0.909683426443203",0,0,0,1,1074,1276362000,"203.89.216.235"
1946,185,0,0,0,0,0,0,0,0,0,0,0,0,0,"54.832432432432434",0,0,"0.5297297297297298",0,0,0,0,0,"0.4702702702702703",0,0,0,1,185,1286402400,"204.127.217.16"
1947,134,0,0,0,0,0,0,0,0,0,0,0,0,0,"1278.2910447761194",0,0,0,"0.31343283582089554",0,0,0,0,"0.6865671641791045",0,0,0,1,134,1276311600,"204.13.161.71"
1948,312,0,0,0,0,0,0,0,0,0,0,0,0,0,"1285.176282051282",0,0,0,"0.3141025641025641",0,0,0,0,"0.6858974358974359",0,0,0,1,312,1276315200,"204.13.161.71"
1949,624,0,0,0,0,0,0,0,0,0,0,0,0,0,"1213.411858974359",0,0,0,"0.32532051282051283",0,0,0,0,"0.6746794871794872",0,0,0,2,624,1276318800,"204.13.161.71"
1950,595,0,0,0,0,0,0,0,0,0,0,0,0,0,"1230.7159663865546",0,0,0,"0.3142857142857143",0,0,0,0,"0.6857142857142857",0,0,0,1,595,1276322400,"204.13.161.71"
1951,453,0,0,0,0,0,0,0,0,0,0,0,0,0,"1237.3134657836645",0,0,0,"0.31125827814569534",0,0,0,0,"0.6887417218543046",0,0,0,2,453,1276326000,"204.13.161.71"
1952,7159,0,0,0,0,0,0,0,0,0,0,0,0,0,"1253.1584020114542",0,0,0,"0.3168040229082274",0,0,0,0,"0.6831959770917726",0,0,0,2,7159,1276329600,"204.13.161.71"
1953,8789,0,0,0,0,0,0,0,0,0,0,0,0,0,"1247.7636818750711",0,0,0,"0.31448401410854476",0,0,0,0,"0.6855159858914552",0,0,0,1,8789,1276333200,"204.13.161.71"
1954,1054,0,0,0,0,0,0,0,0,0,0,0,0,0,"1187.121442125237",0,0,0,"0.31404174573055027",0,0,0,0,"0.6859582542694497",0,0,0,1,1054,1276336800,"204.13.161.71"
1955,562,0,0,0,0,0,0,0,0,0,0,0,0,0,"1186.9875444839859",0,0,0,"0.3238434163701068",0,0,0,0,"0.6761565836298933",0,0,0,1,562,1276340400,"204.13.161.71"
1956,704,0,0,0,0,0,0,0,0,0,0,0,0,0,"1244.0838068181818",0,0,0,"0.3210227272727273",0,0,0,0,"0.6789772727272727",0,0,0,2,704,1276344000,"204.13.161.71"
1957,524,0,0,0,0,0,0,0,0,0,0,0,0,0,"1252.5687022900763",0,0,0,"0.30916030534351147",0,0,0,0,"0.6908396946564885",0,0,0,1,524,1276347600,"204.13.161.71"
1958,690,0,0,0,0,0,0,0,0,0,0,0,0,0,"1292.836231884058",0,0,0,"0.30869565217391304",0,0,0,0,"0.691304347826087",0,0,0,1,690,1276351200,"204.13.161.71"
1959,325,0,0,0,0,0,0,0,0,0,0,0,0,0,"1242.3353846153846",0,0,0,"0.3230769230769231",0,0,0,0,"0.676923076923077",0,0,0,1,325,1276354800,"204.13.161.71"
1960,371,0,0,0,0,0,0,0,0,0,0,0,0,0,"1276.2964959568733",0,0,0,"0.3018867924528302",0,0,0,0,"0.6981132075471698",0,0,0,1,371,1276358400,"204.13.161.71"
1961,345,0,0,0,0,0,0,0,0,0,0,0,0,0,"1249.2260869565218",0,0,0,"0.3101449275362319",0,0,0,0,"0.6898550724637681",0,0,0,1,345,1276362000,"204.13.161.71"
1962,236,0,0,0,0,0,0,0,0,0,0,0,0,0,"1246.0550847457628",0,0,0,"0.3093220338983051",0,0,0,0,"0.690677966101695",0,0,0,1,236,1276365600,"204.13.161.71"
1963,120,0,0,0,0,0,0,0,0,0,0,0,0,0,"577.7583333333333",0,0,0,0,0,0,0,0,"0.7083333333333334",0,0,0,1,120,1349359200,"204.13.194.222"
1964,202,0,0,0,0,0,0,0,0,0,0,0,0,0,"961.7178217821782",0,0,0,"0.0297029702970297",0,0,0,0,"0.8564356435643564",0,0,0,1,202,1276311600,"204.13.200.58"
1965,254,0,0,0,0,0,0,0,0,0,0,0,0,0,"964.0314960629921",0,0,0,"0.047244094488188976",0,0,0,0,"0.8622047244094488",0,0,0,1,254,1276315200,"204.13.200.58"
1966,260,0,0,0,0,0,0,0,0,0,0,0,0,0,"973.0192307692307",0,0,0,"0.11538461538461539",0,0,0,0,"0.8076923076923077",0,0,0,1,260,1276318800,"204.13.200.58"
1967,252,0,0,0,0,0,0,0,0,0,0,0,0,0,"962.1825396825396",0,0,0,"0.03968253968253968",0,0,0,0,"0.8690476190476191",0,0,0,1,252,1276322400,"204.13.200.58"
1968,152,0,0,0,0,0,0,0,0,0,0,0,0,0,"963.0065789473684",0,0,0,"0.039473684210526314",0,0,0,0,"0.8157894736842105",0,0,0,1,152,1276326000,"204.13.200.58"
1969,112,0,0,0,0,0,0,0,0,0,0,0,0,0,"964.8660714285714",0,0,0,"0.05357142857142857",0,0,0,0,"0.8214285714285714",0,0,0,2,112,1276329600,"204.13.200.58"
1970,589,0,0,0,0,0,0,0,0,0,0,0,0,0,"1487.1663837011884",0,0,0,0,0,0,0,0,"0.010186757215619695",0,0,0,1,589,1350108000,"204.157.3.70"
1971,118,0,0,0,0,0,0,0,0,0,0,0,0,0,"783.7203389830509",0,0,0,0,0,0,0,0,"0.8050847457627118",0,0,0,1,118,1276333200,"204.160.125.126"
1972,206,0,0,0,0,0,0,0,0,0,0,0,0,0,"1369.2621359223301",0,0,0,0,0,0,0,0,"0.8640776699029126",0,0,0,1,206,1276344000,"204.160.125.126"
